Lcl Date,Lcl Time,UTCOfst,AtvWpt,Latitude,Longitude,AltB,BaroA,AltMSL,OAT,IAS,GndSpd,VSpd,Pitch,Roll,LatAc,NormAc,HDG,TRK,volt1,amp1,FQtyL,FQtyR,E1 FFlow,E1 OilT,E1 OilP,E1 Torq,E1 NP,E1 NG,E1 ITT,AltGPS,TAS,HSIS,CRS,NAV1,NAV2,COM1,COM2,HCDI,VCDI,WndSpd,WndDr,WptDst,WptBrg,MagVar,AfcsOn,RollM,PitchM,RollC,PichC,VSpdG,GPSfix,HAL,VAL,HPLwas,HPLfd,VPLwas,AIRSPEED_AVG,ALTITUDE_AVG,FLAPS_AVG,SPEEDBRAKE_DEPLOYED,VERTICAL_ACCEL,TQ_AVG,VERTICAL_SPEED,VERTICAL_SPEED_SMOOTH,ACCEL_NORM_DIFF,ALTITUDE_AGL,IS_AIRBORNE,PHASE
6/4/2025, 06:43:06,  +00:00,  RACEC,-1.3195903,36.8131256,5518.4,30.3,5507.0,23.8,0.0,0.0,-14.82,0.64,-0.03,0.0,0.01,287.1,289.3,28.5,14.0,101.63,87.47,16.5,129.19,93.74,127.15,1131.57,56.47,620.47,5455.6,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,    TO,     TO,0,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.0,0,False,1.0,127.15,-14.82,-6.976999999999999,0.01,8.899999999999636,False,GROUND
6/4/2025, 06:43:07,  +00:00,  RACEC,-1.3195903,36.8131256,5518.4,30.3,5507.1,23.8,0.0,0.0,-14.69,0.65,-0.07,0.01,0.0,287.1,289.3,28.5,14.1,101.63,87.59,16.51,129.31,93.74,127.4,1130.94,56.48,620.99,5455.6,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,    TO,     TO,0,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.1,0,False,1.0,127.4,-14.69,-7.779999999999999,-0.01,9.0,False,GROUND
6/4/2025, 06:43:08,  +00:00,  RACEC,-1.3195903,36.8131256,5518.4,30.3,5507.1,23.8,0.0,0.0,-8.3,0.65,-0.07,0.0,0.0,287.1,289.3,28.5,14.0,101.63,87.59,16.5,129.45,93.71,127.65,1131.16,56.49,620.65,5455.7,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,    TO,     TO,0,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.1,0,False,1.0,127.65,-8.3,-8.261999999999999,0.0,9.0,False,GROUND
6/4/2025, 06:43:09,  +00:00,  RACEC,-1.3195903,36.8131256,5518.4,30.3,5507.1,23.8,0.0,0.0,-7.52,0.64,-0.05,0.0,-0.01,287.1,289.3,28.5,14.2,101.63,87.59,16.51,129.58,93.74,127.84,1131.77,56.5,620.4,5455.7,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,    TO,     TO,0,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.1,0,False,1.0,127.84,-7.52,-8.892,-0.01,9.0,False,GROUND
6/4/2025, 06:43:10,  +00:00,  RACEC,-1.31959,36.8131256,5518.4,30.3,5507.1,23.8,0.0,0.0,-11.28,0.64,-0.05,0.0,-0.01,287.1,289.3,28.5,14.1,101.63,87.59,16.51,129.71,93.73,127.93,1133.42,56.52,619.69,5455.6,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,    TO,     TO,0,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.1,0,False,1.0,127.93,-11.28,-9.881,0.0,9.0,False,GROUND
6/4/2025, 06:43:11,  +00:00,  RACEC,-1.31959,36.8131256,5518.4,30.3,5507.2,23.8,0.0,0.0,-10.16,0.63,-0.09,0.0,0.0,287.1,289.3,28.5,14.0,101.71,87.59,16.49,129.83,93.7,127.49,1135.18,56.5,619.03,5455.7,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,    TO,     TO,0,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.2,0,False,1.0,127.49,-10.16,-10.325999999999999,0.01,9.099999999999454,False,GROUND
6/4/2025, 06:43:12,  +00:00,  RACEC,-1.31959,36.8131256,5518.4,30.3,5507.2,23.5,0.0,0.0,-5.22,0.62,-0.09,0.0,0.0,287.1,289.3,28.5,14.0,101.71,87.59,16.51,129.96,93.7,127.2,1136.72,56.5,618.71,5455.7,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,    TO,     TO,0,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.2,0,False,1.0,127.2,-5.22,-9.916,0.0,9.099999999999454,False,GROUND
6/4/2025, 06:43:13,  +00:00,  RACEC,-1.31959,36.8131256,5518.4,30.3,5507.1,23.5,0.0,0.0,-6.34,0.62,-0.07,0.0,0.0,287.1,289.3,28.5,13.9,101.78,87.59,16.51,130.08,93.7,127.15,1137.85,56.52,618.88,5455.7,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,    TO,     TO,0,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.1,0,False,1.0,127.15,-6.34,-9.645999999999999,0.0,9.0,False,GROUND
6/4/2025, 06:43:14,  +00:00,  RACEC,-1.31959,36.8131256,5518.4,30.3,5507.1,23.5,0.0,0.0,-11.06,0.6,-0.08,-0.01,0.0,287.1,289.3,28.5,14.0,101.78,87.59,16.51,130.2,93.7,126.96,1137.63,56.52,618.96,5455.7,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,    TO,     TO,0,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.1,0,False,1.0,126.96,-11.06,-10.219999999999999,0.0,9.0,False,GROUND
6/4/2025, 06:43:15,  +00:00,  RACEC,-1.31959,36.8131256,5518.4,30.3,5507.2,23.5,0.0,0.0,-13.87,0.6,-0.08,0.0,0.0,287.1,289.3,28.5,13.7,101.86,87.59,16.51,130.32,93.69,126.46,1137.19,56.51,619.6,5455.7,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,    TO,     TO,0,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.2,0,False,1.0,126.46,-13.87,-10.985999999999999,0.0,9.099999999999454,False,GROUND
6/4/2025, 06:43:16,  +00:00,  RACEC,-1.31959,36.8131256,5518.4,30.3,5507.2,23.5,0.0,0.0,-10.72,0.63,-0.09,0.0,-0.01,287.1,289.3,28.5,13.7,101.78,87.59,16.51,130.44,93.67,126.38,1135.41,56.5,620.71,5455.7,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,    TO,     TO,0,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.2,0,False,1.0,126.38,-10.72,-11.334,-0.01,9.099999999999454,False,GROUND
6/4/2025, 06:43:17,  +00:00,  RACEC,-1.31959,36.8131256,5518.4,30.3,5507.3,23.5,0.0,0.0,-11.99,0.63,-0.1,0.0,-0.01,287.1,289.3,28.5,14.0,101.78,87.59,16.51,130.56,93.7,126.51,1135.48,56.53,621.12,5455.8,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,    TO,     TO,0,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.3,0,False,1.0,126.51,-11.99,-11.399999999999999,0.0,9.199999999999818,False,GROUND
6/4/2025, 06:43:18,  +00:00,  RACEC,-1.31959,36.8131256,5518.4,30.3,5507.3,23.5,0.0,0.0,-14.04,0.6,-0.08,0.0,0.0,287.1,289.3,28.5,13.6,101.78,87.59,16.51,130.67,93.66,126.65,1136.29,56.52,620.85,5455.8,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-1.7,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.3,0,False,1.0,126.65,-14.04,-12.145999999999997,0.01,9.199999999999818,False,GROUND
6/4/2025, 06:43:19,  +00:00,  RACEC,-1.31959,36.8131256,5517.4,30.3,5507.4,23.5,0.0,0.0,-15.18,0.59,-0.09,0.0,0.0,287.1,289.3,28.5,13.7,101.78,87.59,16.52,130.79,93.66,127.15,1136.73,56.56,620.62,5455.9,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-6.2,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.4,0,False,1.0,127.15,-15.18,-12.599,0.0,9.299999999999272,False,GROUND
6/4/2025, 06:43:20,  +00:00,  RACEC,-1.31959,36.8131256,5518.4,30.3,5507.5,23.5,0.0,0.0,-14.76,0.62,-0.07,0.0,0.0,287.1,289.3,28.5,13.7,101.78,87.59,16.51,130.91,93.66,127.71,1135.49,56.58,620.15,5456.0,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8.1,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.5,0,False,1.0,127.71,-14.76,-12.591999999999999,0.0,9.399999999999636,False,GROUND
6/4/2025, 06:43:21,  +00:00,  RACEC,-1.3195897,36.8131256,5517.4,30.3,5507.3,23.5,0.0,0.0,-10.82,0.6,-0.07,0.0,0.0,287.1,289.3,28.5,13.8,101.86,87.59,16.51,131.03,93.66,128.37,1133.18,56.58,619.32,5455.9,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8.1,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.3,0,False,1.0,128.37,-10.82,-12.486999999999998,0.0,9.199999999999818,False,GROUND
6/4/2025, 06:43:22,  +00:00,  RACEC,-1.31959,36.8131256,5517.4,30.3,5507.3,23.5,0.0,0.0,-12.68,0.59,-0.08,0.0,0.0,287.1,289.3,28.5,13.7,101.78,87.59,16.52,131.14,93.65,129.21,1130.26,56.58,618.92,5455.8,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.3,0,False,1.0,129.21,-12.68,-12.854,0.0,9.199999999999818,False,GROUND
6/4/2025, 06:43:23,  +00:00,  RACEC,-1.31959,36.8131256,5518.4,30.3,5507.3,23.5,0.0,0.0,-10.87,0.59,-0.07,0.0,-0.01,287.1,289.3,28.5,13.7,101.78,87.47,16.51,131.26,93.66,130.2,1126.11,56.56,618.77,5455.8,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.3,0,False,1.0,130.2,-10.87,-13.162,-0.01,9.199999999999818,False,GROUND
6/4/2025, 06:43:24,  +00:00,  RACEC,-1.31959,36.8131256,5517.4,30.3,5507.2,23.5,0.0,0.0,-10.99,0.59,-0.05,0.0,-0.01,287.1,289.3,28.5,13.5,101.71,87.34,16.52,131.38,93.66,130.7,1124.04,56.55,618.56,5455.7,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.2,0,False,1.0,130.7,-10.99,-13.034,0.0,9.099999999999454,False,GROUND
6/4/2025, 06:43:25,  +00:00,  RACEC,-1.31959,36.8131256,5517.4,30.3,5507.2,23.5,0.0,0.0,-12.82,0.59,-0.05,0.0,0.0,287.1,289.3,28.5,13.5,101.71,87.22,16.52,131.5,93.62,131.08,1123.71,56.56,618.45,5455.7,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.2,0,False,1.0,131.08,-12.82,-12.276,0.01,9.099999999999454,False,GROUND
6/4/2025, 06:43:26,  +00:00,  RACEC,-1.3195903,36.8131256,5517.4,30.3,5507.2,23.5,0.0,0.0,-14.39,0.6,-0.05,0.0,0.0,287.1,289.3,28.5,13.5,101.71,87.09,16.53,131.62,93.62,131.52,1122.46,56.58,618.19,5455.7,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.2,0,False,1.0,131.52,-14.39,-11.651,0.0,9.099999999999454,False,GROUND
6/4/2025, 06:43:27,  +00:00,  RACEC,-1.3195903,36.8131256,5517.4,30.3,5507.3,23.5,0.0,0.0,-15.07,0.6,-0.07,0.0,0.0,287.1,289.3,28.5,13.4,101.71,86.96,16.51,131.74,93.62,132.24,1119.44,56.59,618.24,5455.8,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.3,0,False,1.0,132.24,-15.07,-11.309999999999999,0.0,9.199999999999818,False,GROUND
6/4/2025, 06:43:28,  +00:00,  RACEC,-1.3195903,36.8131256,5517.4,30.3,5507.4,23.5,0.0,0.0,-12.76,0.58,-0.08,0.01,-0.01,287.1,289.3,28.5,13.3,101.71,86.96,16.51,131.87,93.62,133.25,1117.22,56.61,617.62,5455.9,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.4,0,False,1.0,133.25,-12.76,-10.834999999999999,-0.01,9.299999999999272,False,GROUND
6/4/2025, 06:43:29,  +00:00,  RACEC,-1.3195903,36.8131256,5517.4,30.3,5507.4,23.5,0.0,0.0,-7.6,0.58,-0.08,0.0,0.0,287.1,289.3,28.5,13.3,101.71,86.84,16.51,131.99,93.62,133.63,1116.54,56.62,616.68,5456.0,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.4,0,False,1.0,133.63,-7.6,-10.318999999999999,0.01,9.299999999999272,False,GROUND
6/4/2025, 06:43:30,  +00:00,  RACEC,-1.31959,36.8131256,5517.4,30.3,5507.5,23.5,0.0,0.0,-8.51,0.59,-0.08,0.0,0.0,287.1,289.3,28.5,13.5,101.71,86.84,16.51,132.1,93.62,133.89,1116.57,56.63,615.94,5456.1,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.5,0,False,1.0,133.89,-8.51,-9.961,0.0,9.399999999999636,False,GROUND
6/4/2025, 06:43:31,  +00:00,  RACEC,-1.31959,36.8131256,5517.4,30.3,5507.6,23.5,0.0,0.0,-7.41,0.59,-0.09,0.0,0.0,287.1,289.3,28.5,13.4,101.63,86.71,16.51,132.22,93.62,134.15,1116.16,56.63,615.64,5456.1,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.6,0,False,1.0,134.15,-7.41,-9.77,0.0,9.5,False,GROUND
6/4/2025, 06:43:32,  +00:00,  RACEC,-1.31959,36.8131256,5517.4,30.3,5507.6,23.5,0.0,0.0,-7.93,0.59,-0.1,-0.01,0.0,287.1,289.3,28.5,13.1,101.63,86.71,16.51,132.34,93.62,134.43,1115.11,56.63,615.21,5456.1,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.6,0,False,1.0,134.43,-7.93,-9.606,0.0,9.5,False,GROUND
6/4/2025, 06:43:33,  +00:00,  RACEC,-1.3195903,36.8131256,5517.4,30.3,5507.5,23.5,0.0,0.0,-5.71,0.6,-0.11,0.0,-0.01,287.0,289.3,28.5,13.1,101.71,86.71,16.51,132.46,93.58,134.52,1115.46,56.66,614.87,5456.1,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8,7,3.9,     3D,1852,      ,       ,72.5,       ,0.0,5507.5,0,False,1.0,134.52,-5.71,-9.299,-0.01,9.399999999999636,False,GROUND
6/4/2025, 06:43:34,  +00:00,  RACEC,-1.3195906,36.8131256,5517.4,30.3,5507.5,23.2,0.0,0.0,-7.41,0.6,-0.1,0.0,0.0,287.1,289.3,28.5,13.4,101.71,86.71,16.52,132.58,93.57,134.49,1115.75,56.66,614.65,5456.1,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.5,0,False,1.0,134.49,-7.41,-8.675999999999998,0.01,9.399999999999636,False,GROUND
6/4/2025, 06:43:35,  +00:00,  RACEC,-1.3195903,36.8131256,5517.4,30.3,5507.4,23.2,0.0,0.0,-10.91,0.6,-0.09,0.0,0.0,287.1,289.3,28.5,13.1,101.78,86.71,16.51,132.7,93.57,134.26,1117.42,56.67,614.44,5455.9,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.4,0,False,1.0,134.26,-10.91,-8.203,0.0,9.299999999999272,False,GROUND
6/4/2025, 06:43:36,  +00:00,  RACEC,-1.3195903,36.8131256,5517.4,30.3,5507.3,23.2,0.0,0.0,-12.75,0.6,-0.09,0.0,-0.01,287.1,289.3,28.5,13.1,101.86,86.71,16.51,132.82,93.57,133.26,1120.21,56.64,614.29,5455.8,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.3,0,False,1.0,133.26,-12.75,-7.496999999999998,-0.01,9.199999999999818,False,GROUND
6/4/2025, 06:43:37,  +00:00,  RACEC,-1.3195903,36.8131256,5517.4,30.3,5507.2,23.2,0.0,0.0,-12.0,0.6,-0.08,0.0,0.0,287.1,289.3,28.5,12.9,101.86,86.84,16.52,132.94,93.57,132.22,1122.98,56.63,614.99,5455.8,0,  GPS,277.8,113.1,115.9,118.1,118.0,-0.043,-6.8,3.35,127.9,4.2,-82.8,0.5,0,   HDG,     TO,-8,7,0.0,     3D,1852,      ,       ,72.5,       ,0.0,5507.2,0,False,1.0,132.22,-12.0,-7.072999999999999,0.01,9.099999999999454,False,GROUND
